rec_cc,sup_cc,yr,tiv
369,205,2025,6.5
369,210,2022,80.64
369,210,2023,67.2
369,210,2024,323.40000000000003
369,210,2025,386.76000000000005
369,211,2022,26.6
369,211,2023,43.06
369,211,2024,24.72
369,211,2025,40.4
369,220,2018,16.0
369,220,2019,16.0
369,220,2021,16.0
369,220,2022,119.12
369,220,2023,311.67
369,220,2024,416.42
369,220,2025,335.68
369,230,2022,17.3
369,230,2023,57.419999999999995
369,230,2024,83.01
369,235,2022,4.88
369,235,2023,10.7
369,235,2024,40.72
369,235,2025,0.7
369,255,2022,975.8100000000001
369,255,2023,1702.02
369,255,2024,1714.54
369,255,2025,1449.1
369,290,2018,6.4
369,290,2019,5.4
369,290,2020,3.6
369,290,2021,3.6
369,290,2022,972.66
369,290,2023,1119.84
369,290,2024,416.4
369,290,2025,177.9
369,316,2018,45.7
369,316,2019,6.4
369,316,2020,13.32
369,316,2022,272.52
369,316,2023,192.34
369,316,2024,262.84000000000003
369,316,2025,99.2
369,317,2022,72.6
369,317,2023,172.07999999999998
369,317,2025,11.88
369,325,2022,64.41
369,325,2023,129.8
369,325,2024,109.6
369,325,2025,58.900000000000006
369,341,2022,3.62
369,343,2022,31.2
369,343,2023,59.199999999999996
369,344,2022,3.9
369,344,2023,39.379999999999995
369,344,2024,53.2
369,346,2023,5.5
369,349,2022,38.879999999999995
369,349,2023,2.4
369,349,2024,15.959999999999999
369,350,2022,14.4
369,350,2023,14.4
369,350,2024,19.759999999999998
369,350,2025,1.73
369,355,2024,14.0
369,360,2022,2.0
369,360,2023,2.0
369,360,2024,123.0
369,366,2022,18.08
369,366,2023,16.939999999999998
369,366,2024,1.8
369,367,2022,15.86
369,367,2023,12.559999999999999
369,367,2025,1.2
369,368,2022,15.239999999999998
369,368,2023,14.0
369,368,2024,10.2
369,375,2022,1.6
369,375,2023,19.6
369,375,2025,14.7
369,380,2022,0.8
369,380,2023,97.44
369,380,2024,70.64
369,380,2025,68.02
369,385,2022,17.119999999999997
369,385,2023,56.88
369,385,2024,238.02
369,385,2025,248.4
369,390,2022,32.480000000000004
369,390,2024,223.2
369,390,2025,216.6
369,600,2022,93.6
369,600,2023,93.6
369,600,2024,93.6
369,640,2019,28.8
369,640,2021,28.8
369,640,2022,202.0
369,640,2023,45.4
369,640,2024,29.0
369,663,2022,1.54
369,663,2024,216.0
369,694,2023,54.0
369,694,2024,21.6
369,694,2025,21.6
369,696,2015,7.5600000000000005
369,696,2022,1.82
369,696,2023,1.82
369,696,2024,1.82
369,732,2022,31.86
369,732,2023,31.86
369,732,2024,31.86
369,900,2022,23.12
369,900,2023,16.8
369,900,2024,5.6
369,900,2025,78.4
370,365,1998,82.6
370,365,1999,82.6
370,365,2006,116.0
370,365,2011,150.0
370,365,2012,150.0
370,365,2013,75.0
370,365,2014,66.0
370,365,2015,107.68
370,365,2016,295.2
370,365,2017,363.0
370,365,2018,267.17
370,365,2019,674.17
370,365,2020,91.0
370,365,2021,106.7
370,365,2022,543.1
370,365,2023,427.3
370,365,2024,1006.05
370,365,2025,782.5
370,369,2005,29.7
370,369,2006,29.7
370,369,2009,3.42
370,369,2015,9.6
370,630,2024,0.8
370,710,2016,3.0
370,710,2017,1.4
370,710,2018,1.4
