dispnum,ccode1,ccode2,styear,war,fatal,dyad_id,year,sd_w5,shared_us_w5,same_top5,both_imp_w5,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,unga,cwera
1046,651,666,1971,1,1.0,651_666,1971,0.0,0.0,0.0,1.0,0.0,0.0049238955,0.476,6.0553778728516345,0.0,1.0,0.01,0.001,1.7122481,1
1051,660,666,1968,0,,660_666,1968,1.0,0.0,1.0,1.0,0.0,0.00121968055,0.275,5.477717994914328,,3.0,0.09,0.027,1.0346227,1
1061,651,666,1974,0,0.0,651_666,1974,0.0,0.0,0.0,1.0,0.0,0.0056849667,0.548,6.0553778728516345,0.0,1.0,0.01,0.001,2.3797338,1
1061,660,666,1974,0,,660_666,1974,0.0,0.0,0.0,1.0,0.0,0.00272484492,0.375,5.477717994914328,,6.0,0.36,0.216,2.28848452,1
1067,663,666,1967,0,1.0,663_666,1967,0.0,0.0,0.0,1.0,0.0,0.00082119196,0.525,4.289088639014612,,1.0,0.01,0.001,2.0565623,1
1068,615,666,1970,0,0.0,615_666,1970,,,,,,,,,,,,,,1
1069,615,666,1968,0,0.0,615_666,1968,,,,,,,,,,,,,,1
1070,820,850,1963,0,1.0,820_850,1963,0.0,0.0,0.0,1.0,0.0,0.0112353955,0.0849999999999999,7.080110671464242,4.131961409742043,18.0,3.24,5.832,1.2492242,1
1070,850,900,1963,0,1.0,850_900,1963,0.0,0.0,0.0,1.0,0.0,0.0057491576,0.621,8.592671652592143,4.237434338023748,18.0,3.24,5.832,2.1338597,1
1070,200,850,1963,0,1.0,200_850,1963,0.0,0.0,0.0,1.0,0.0,0.024397053,0.5840000000000001,9.368966735258605,4.453183852273097,18.0,3.24,5.832,2.6294737,1
1072,820,840,1968,0,,820_840,1968,0.0,0.0,0.0,1.0,0.0,0.0022136237,0.096,7.812418674615313,2.920469735145087,23.0,5.29,12.167,0.1764331999999999,1
1074,235,750,1961,0,1.0,235_750,1961,,,,,,,,,,,,,,1
1081,652,663,1971,0,,652_663,1971,0.0,0.0,0.0,1.0,1.0,0.00088274387,0.016,5.176149732573829,2.653945942109009,1.0,0.01,0.001,0.74859897,1
1083,600,615,1962,0,1.0,600_615,1962,0.0,0.0,0.0,1.0,0.0,0.0003826862,0.005,6.852242569051878,,17.0,2.89,4.913,0.1378812999999998,1
1084,600,615,1963,0,1.0,600_615,1963,0.0,0.0,0.0,1.0,0.0,0.0001782904999999,0.036,6.852242569051878,3.0204248861443626,1.0,0.01,0.001,0.5051172000000002,1
1091,625,651,1958,0,0.0,625_651,1958,0.0,0.0,0.0,1.0,0.0,0.00445845588,0.106,7.388513371125732,3.391147079478687,13.0,1.69,2.197,0.4383897999999999,1
1098,155,160,1955,0,0.0,155_160,1955,1.0,1.0,1.0,1.0,1.0,0.0053877169,0.129,7.035356623575859,4.335982722350485,3.0,0.09,0.027,0.5335901,1
1099,155,160,1958,0,0.0,155_160,1958,1.0,1.0,1.0,1.0,1.0,0.0048752185,0.067,7.035356623575859,3.655839625875529,3.0,0.09,0.027,0.1187187999999999,1
1100,155,160,1959,0,0.0,155_160,1959,1.0,1.0,1.0,1.0,1.0,0.0047036729,0.031,7.035356623575859,3.795489189172194,1.0,0.01,0.001,0.3206632999999999,1
1101,155,160,1960,0,0.0,155_160,1960,1.0,1.0,1.0,1.0,1.0,0.0044802891,0.045,7.035356623575859,4.027135776878026,1.0,0.01,0.001,0.0429693999999999,1
1102,155,160,1963,0,0.0,155_160,1963,0.0,0.0,0.0,1.0,1.0,0.0040517177,0.241,7.035356623575859,4.075841124613397,3.0,0.09,0.027,0.4437130999999999,1
1104,680,698,1972,0,1.0,680_698,1972,0.0,0.0,0.0,1.0,0.0,0.0002227260799999,0.066,7.534174877491373,0.0099503306551482,27.0,7.29,19.683,0.6879598000000001,1
1105,680,698,1973,0,0.0,680_698,1973,0.0,0.0,0.0,1.0,0.0,0.0001663313999999,0.066,7.534174877491373,0.0,1.0,0.01,0.001,0.1550207,1
1106,680,698,1975,0,,680_698,1975,0.0,0.0,0.0,1.0,0.0,0.00010980325,0.066,7.534174877491373,0.0,2.0,0.04,0.008,1.0275129,1
1107,678,680,1971,0,,678_680,1971,1.0,0.0,1.0,1.0,1.0,2.742156999999997e-05,0.033,5.702448251643064,2.524367718668914,26.0,6.76,17.576,0.4917161,1
1108,670,678,1962,0,,670_678,1962,0.0,0.0,0.0,1.0,1.0,0.00129695654,0.003,6.976908137670454,,17.0,2.89,4.913,0.0853013999999999,1
1108,651,670,1962,0,,651_670,1962,0.0,0.0,0.0,1.0,1.0,0.0048872462,0.112,7.401536468138869,3.198673117550681,17.0,2.89,4.913,0.2191691,1
1108,663,678,1962,0,,663_678,1962,,,,,,,,,,,,,,1
1108,651,663,1962,0,,651_663,1962,0.0,0.0,0.0,1.0,1.0,0.00589395048,0.001,6.209595556598647,1.252762968495368,2.0,0.04,0.008,0.4702211,1
1108,2,678,1962,0,0.0,2_678,1962,0.0,0.0,0.0,1.0,0.0,0.2096587788399999,0.651,9.345011115294133,0.0,17.0,2.89,4.913,2.7450015,1
1108,2,651,1962,0,0.0,2_651,1962,0.0,0.0,0.0,1.0,0.0,0.2034745761,0.542,9.143227874334848,5.14865659199363,4.0,0.16,0.064,3.049472,1
1109,651,670,1966,0,1.0,651_670,1966,0.0,0.0,0.0,1.0,1.0,0.0047630311,0.1689999999999999,7.401536468138869,3.4372078191851885,1.0,0.01,0.001,0.9266323,1
1109,670,678,1966,0,0.0,670_678,1966,0.0,0.0,0.0,1.0,1.0,0.00141593749,0.009,6.976908137670454,0.1823215567939546,1.0,0.01,0.001,0.6385482999999998,1
1110,670,680,1969,0,1.0,670_680,1969,0.0,0.0,0.0,1.0,0.0,0.00165270818,0.064,7.19788435507697,1.247032293786383,24.0,5.76,13.824,1.110107,1
1114,40,42,1959,0,0.0,40_42,1959,0.0,0.0,0.0,1.0,1.0,0.0011919837399999,0.002,7.241079709312619,,14.0,1.96,2.744,2.1369893,1
1114,42,101,1959,0,0.0,42_101,1959,0.0,0.0,0.0,1.0,1.0,0.00572275614,0.4409999999999999,6.854670907889681,,14.0,1.96,2.744,1.7216239,1
1115,40,101,1967,0,1.0,40_101,1967,,,,,,,,,,,,,,1
1117,230,600,1957,0,0.0,230_600,1957,0.0,0.0,0.0,1.0,0.0,0.0090863369,0.002,6.63974510632782,2.4765384841510936,12.0,1.44,1.728,2.319208,1
1118,230,600,1972,0,,230_600,1972,0.0,0.0,0.0,1.0,0.0,0.0088937251,0.0399999999999999,6.63974510632782,4.071928488848796,11.0,1.21,1.331,1.4660542,1
1119,230,600,1973,0,,230_600,1973,0.0,0.0,0.0,1.0,0.0,0.0090432512,0.0389999999999999,6.63974510632782,4.338466467695362,1.0,0.01,0.001,1.5093569,1
1123,640,645,1962,0,1.0,640_645,1962,0.0,0.0,0.0,1.0,0.0,0.0050308453,0.1979999999999999,7.141165942652124,1.8870696338808648,4.0,0.16,0.064,2.767732,1
1124,70,90,1958,0,1.0,70_90,1958,1.0,1.0,1.0,1.0,1.0,0.00647722747,0.076,6.967249850767777,1.981001468866584,13.0,1.69,2.197,0.3834752,1
1124,2,90,1958,0,0.0,2_90,1958,0.0,0.0,0.0,1.0,1.0,0.23401973607,0.473,8.008698182988528,5.12859609172982,13.0,1.69,2.197,0.4594321999999998,1
1135,630,645,1971,0,1.0,630_645,1971,0.0,0.0,0.0,1.0,0.0,0.0037200607,0.061,6.544199573951183,0.3364722437640701,1.0,0.01,0.001,1.2073231999999998,1
1136,630,645,1969,0,0.0,630_645,1969,0.0,0.0,0.0,1.0,0.0,0.0036153635,0.06,6.544199573951183,1.7404661397527843,3.0,0.09,0.027,1.83860917,1
1138,630,645,1959,0,1.0,630_645,1959,0.0,0.0,0.0,1.0,0.0,0.0039019137,0.039,6.544199573951183,1.3862943611198906,14.0,1.96,2.744,1.6204836,1
1157,130,135,1955,0,0.0,130_135,1955,0.0,0.0,0.0,1.0,1.0,0.00081347275,0.1999999999999999,7.189092263874078,1.1568812282386258,1.0,0.01,0.001,0.8914032000000001,1
1158,2,130,1971,0,0.0,2_130,1971,0.0,0.0,0.0,1.0,1.0,0.16914407188,0.518,8.378896175512146,5.4634079440227845,4.0,0.16,0.064,1.4314365999999998,1
1166,101,110,1966,0,0.0,101_110,1966,,,,0.0,0.0,0.00621405648,0.352,6.950431553262574,,21.0,4.41,9.261,0.7041301,1
1172,160,165,1969,0,0.0,160_165,1969,1.0,1.0,1.0,1.0,1.0,0.00577390469,0.506,5.331268466687723,3.194583132299156,24.0,5.76,13.824,0.3700234999999999,1
1173,91,93,1957,0,0.0,91_93,1957,1.0,1.0,1.0,1.0,1.0,4.426819e-05,0.017,5.485626464853031,0.1906203678731124,12.0,1.44,1.728,0.295004,1
1189,110,140,1975,0,0.0,110_140,1975,0.0,0.0,0.0,1.0,0.0,0.02106088541,0.1099999999999999,7.920482828493077,1.4219027885872582,30.0,9.0,27.0,0.8940473,1
1190,91,92,1976,0,0.0,91_92,1976,0.0,0.0,0.0,1.0,1.0,8.82349e-05,0.031,5.389984555073861,0.0,7.0,0.49,0.343,0.2268278999999999,1
1191,135,155,1976,0,,135_155,1976,0.0,0.0,0.0,1.0,1.0,0.0003463049,0.029,7.811487481608896,4.29646877354535,31.0,9.61,29.791,1.0248741,1
1200,645,770,1973,0,,645_770,1973,,,,,,,,,,,,,,1
1206,91,92,1969,1,1.0,91_92,1969,1.0,1.0,1.0,1.0,1.0,0.00010695774,0.051,5.389984555073861,3.672140104687633,24.0,5.76,13.824,0.0023557999999999,1
1208,150,160,1959,0,1.0,150_160,1959,1.0,1.0,1.0,1.0,1.0,0.00662472293,0.391,6.945243723393129,3.157425862551978,14.0,1.96,2.744,0.1993632999999999,1
1209,150,160,1962,0,1.0,150_160,1962,1.0,1.0,1.0,1.0,1.0,0.00647598769,0.125,6.945243723393129,3.0335577830939715,3.0,0.09,0.027,0.1609425999999999,1
1213,2,811,1964,0,1.0,2_811,1964,0.0,0.0,0.0,1.0,0.0,0.2019081333,0.416,9.575108477752243,2.980618686505363,19.0,3.61,6.859,,1
1213,811,817,1964,0,,811_817,1964,0.0,0.0,0.0,1.0,0.0,0.0024395568,0.1,,,1.0,0.01,0.001,,1
1214,811,817,1956,0,0.0,811_817,1956,1.0,0.0,1.0,1.0,0.0,0.0019760868,0.0229999999999999,,2.753660776048528,11.0,1.21,1.331,,1
1215,811,817,1958,0,,811_817,1958,0.0,0.0,0.0,1.0,0.0,0.00207967162,0.0329999999999999,,2.0541237593365715,2.0,0.04,0.008,,1
1216,710,800,1965,0,0.0,710_800,1965,0.0,0.0,0.0,1.0,0.0,0.1054741149,0.0419999999999999,8.101465603741564,0.0,1.0,0.01,0.001,,1
1216,710,817,1965,0,0.0,710_817,1965,0.0,0.0,0.0,1.0,0.0,0.1023643271,0.0849999999999999,,,1.0,0.01,0.001,,1
1216,2,710,1965,0,0.0,2_710,1965,0.0,0.0,0.0,1.0,0.0,0.09264933,0.6020000000000001,9.31898847758312,0.6931471805599453,1.0,0.01,0.001,,1
1216,800,811,1965,0,0.0,800_811,1965,0.0,0.0,0.0,1.0,0.0,0.0023189345,0.15,6.2813317304651,0.0953101798043249,1.0,0.01,0.001,1.3589723,1
1216,811,817,1965,0,0.0,811_817,1965,0.0,0.0,0.0,1.0,0.0,0.0054287223,0.107,,,1.0,0.01,0.001,,1
1216,2,811,1965,0,0.0,2_811,1965,0.0,0.0,0.0,1.0,0.0,0.2004423794,0.41,9.575108477752243,2.302585092994046,1.0,0.01,0.001,2.6562795,1
1217,732,811,1967,0,,732_811,1967,,,,,,,,,,,,,,1
1217,811,817,1967,0,,811_817,1967,0.0,0.0,0.0,1.0,0.0,0.0052826571,0.063,,,1.0,0.01,0.001,,1
1217,2,811,1967,0,,2_811,1967,0.0,0.0,1.0,1.0,0.0,0.2074854759,0.4379999999999999,9.575108477752243,1.5686159179138452,1.0,0.01,0.001,3.636343,1
1226,800,811,1958,0,0.0,800_811,1958,0.0,0.0,0.0,1.0,0.0,0.00246422782,0.137,6.2813317304651,0.4382549373827681,4.0,0.16,0.064,1.28786,1
1227,800,811,1961,0,0.0,800_811,1961,0.0,0.0,0.0,1.0,0.0,0.0019419532,0.158,6.2813317304651,0.4054651081081644,2.0,0.04,0.008,1.1987448,1
1228,800,811,1962,0,1.0,800_811,1962,0.0,0.0,0.0,1.0,0.0,0.0019050665,0.153,6.2813317304651,0.3364722437640701,1.0,0.01,0.001,0.8404845,1
1229,800,811,1964,0,1.0,800_811,1964,0.0,0.0,0.0,1.0,0.0,0.0019022763,0.15,6.2813317304651,0.1823215567939546,1.0,0.01,0.001,,1
1230,800,811,1967,0,0.0,800_811,1967,0.0,0.0,0.0,1.0,0.0,0.0024103583999999,0.148,6.2813317304651,0.0953101798043249,1.0,0.01,0.001,1.5640219,1
1231,800,811,1975,0,1.0,800_811,1975,1.0,1.0,1.0,1.0,0.0,0.00387508757,0.204,6.2813317304651,3.106826321059578,5.0,0.25,0.125,0.5797149,1
1232,800,811,1976,0,1.0,800_811,1976,1.0,1.0,1.0,1.0,0.0,0.00359939455,0.128,6.2813317304651,2.0655961221835115,1.0,0.01,0.001,0.5774762,1
1232,800,816,1980,0,1.0,800_816,1980,0.0,0.0,0.0,1.0,0.0,0.0058848307,0.101,6.8970986987936085,3.133753527897358,3.0,0.09,0.027,1.773388,1
1279,350,640,1963,0,1.0,350_640,1963,1.0,1.0,1.0,1.0,1.0,0.0049363384,0.08,6.7067400797409285,1.9600947699627629,18.0,3.24,5.832,0.2034059999999999,1
1280,350,640,1967,0,0.0,350_640,1967,1.0,1.0,1.0,1.0,1.0,0.0055635165999999,0.4589999999999999,6.7067400797409285,1.9878743755516053,3.0,0.09,0.027,0.5348139000000001,1
1280,352,640,1967,0,0.0,352_640,1967,0.0,0.0,0.0,1.0,0.0,0.0079387946,0.1139999999999999,6.277207240178711,0.4054651081081644,2.0,0.04,0.008,0.3766316,1
1289,350,640,1976,0,0.0,350_640,1976,1.0,1.0,1.0,1.0,1.0,0.0064338776,0.2440000000000001,6.7067400797409285,3.2222700978006764,1.0,0.01,0.001,0.1312525,1
1290,350,640,1975,0,0.0,350_640,1975,1.0,1.0,1.0,1.0,1.0,0.0058020717,0.176,6.7067400797409285,3.73862156979562,1.0,0.01,0.001,0.0978157,1
1292,350,640,1974,0,0.0,350_640,1974,1.0,1.0,1.0,1.0,1.0,0.0054669980999999,0.4319999999999999,6.7067400797409285,3.347093122668954,7.0,0.49,0.343,0.219796,1
1293,352,640,1974,1,1.0,352_640,1974,0.0,0.0,0.0,1.0,0.0,0.00836039754,0.0749999999999999,6.277207240178711,1.9511819714056136,7.0,0.49,0.343,0.5116566,1
1293,350,640,1974,1,1.0,350_640,1974,1.0,1.0,1.0,1.0,1.0,0.0054669980999999,0.4319999999999999,6.7067400797409285,3.347093122668954,7.0,0.49,0.343,0.219796,1
1300,750,770,1955,0,1.0,750_770,1955,1.0,0.0,1.0,1.0,0.0,0.03528176,0.481,6.531606225208026,4.000033919380895,3.0,0.09,0.027,1.2840751,1
1301,750,770,1956,0,1.0,750_770,1956,1.0,0.0,1.0,1.0,0.0,0.0354031441,0.47,6.531606225208026,4.152613438899535,1.0,0.01,0.001,1.5712183,1
1302,750,770,1958,0,1.0,750_770,1958,0.0,0.0,0.0,1.0,0.0,0.036147096,0.51,6.531606225208026,3.856510358922832,1.0,0.01,0.001,1.5227532,1
1303,700,770,1960,0,0.0,700_770,1960,0.0,0.0,0.0,1.0,0.0,0.0089989305,0.045,5.914583502772024,2.5416020722047,4.0,0.16,0.064,1.4229124,1
1304,700,770,1961,0,1.0,700_770,1961,0.0,0.0,0.0,1.0,0.0,0.0088040485,0.046,5.914583502772024,2.5572273113676265,1.0,0.01,0.001,0.9437119,1
1305,700,770,1955,0,0.0,700_770,1955,,,,0.0,0.0,0.0087279036,0.0999999999999999,5.914583502772024,0.0,4.0,0.16,0.064,1.5344851,1
1310,750,770,1962,0,1.0,750_770,1962,0.0,0.0,0.0,1.0,0.0,0.0385971389999999,0.522,6.531606225208026,3.8958936438234657,1.0,0.01,0.001,0.16838466,1
1312,750,770,1964,1,1.0,750_770,1964,0.0,0.0,0.0,1.0,0.0,0.0408044309999999,0.512,6.531606225208026,3.7864597371013256,1.0,0.01,0.001,,1
1317,750,770,1963,0,0.0,750_770,1963,0.0,0.0,0.0,1.0,0.0,0.0407170789999999,0.515,6.531606225208026,4.109233207556573,1.0,0.01,0.001,0.7338683,1
1319,490,500,1965,0,,490_500,1965,0.0,0.0,0.0,1.0,0.0,0.00110373386,0.186,7.594733470396553,1.308332819650179,20.0,4.0,8.0,1.07796993,1
1321,211,490,1960,0,,211_490,1960,,,,,,,,,,,,,,1
1322,483,625,1966,0,0.0,483_625,1966,0.0,0.0,0.0,1.0,0.0,0.00068211434,0.0139999999999999,7.563667772931857,0.4054651081081644,21.0,4.41,9.261,0.5471158,1
1323,482,483,1969,0,0.0,482_483,1969,1.0,0.0,1.0,1.0,1.0,0.0001050655099999,0.099,6.8509732648831525,0.0,24.0,5.76,13.824,0.20265115,1
1324,490,552,1966,0,0.0,490_552,1966,,,,,,,,,,,,,,1
1324,520,552,1966,0,0.0,520_552,1966,,,,,,,,,,,,,,1
1324,552,580,1966,0,0.0,552_580,1966,,,,,,,,,,,,,,1
1325,484,490,1969,0,0.0,484_490,1969,0.0,0.0,0.0,1.0,0.0,0.00202696697,0.016,2.163323025660538,0.4700036417457354,4.0,0.16,0.064,1.4729602,1
1326,235,484,1969,0,0.0,235_484,1969,,,,,,,,,,,,,,1
1328,484,490,1965,0,0.0,484_490,1965,0.0,0.0,0.0,1.0,0.0,0.00147068793,0.068,2.163323025660538,0.7419373447293773,20.0,4.0,8.0,1.31983293,1
1331,435,615,1975,0,0.0,435_615,1975,0.0,0.0,0.0,1.0,0.0,0.002040373539,0.1249999999999999,7.933187370108734,1.3737155789130306,30.0,9.0,27.0,0.2824813,1
1331,600,615,1975,0,0.0,600_615,1975,0.0,0.0,0.0,1.0,1.0,0.0003829072,0.046,6.852242569051878,3.816942799177877,12.0,1.44,1.728,0.80027469,1
1331,230,615,1975,0,0.0,230_615,1975,0.0,0.0,0.0,1.0,0.0,0.0098718249999999,0.0339999999999999,6.571722945589309,6.3313950826284335,30.0,9.0,27.0,1.4014159,1
1333,552,571,1976,0,1.0,552_571,1976,,,,0.0,0.0,0.0008706798249999,0.438,6.833354956405887,,1.0,0.01,0.001,,1
1334,552,571,1975,0,0.0,552_571,1975,,,,0.0,0.0,0.000864047064,0.433,6.833354956405887,,6.0,0.36,0.216,,1
1335,552,571,1969,0,0.0,552_571,1969,,,,0.0,0.0,0.000581751179,0.4029999999999999,6.833354956405887,,24.0,5.76,13.824,,1
1337,483,620,1976,0,0.0,483_620,1976,0.0,0.0,0.0,1.0,0.0,0.000826848,0.019,7.748503163607648,1.8640800997999287,31.0,9.61,29.791,0.1731982,1
1339,471,481,1976,0,0.0,471_481,1976,0.0,0.0,0.0,1.0,0.0,0.0004548303299999,0.0269999999999999,6.109691928472632,3.5208157690666813,31.0,9.61,29.791,0.734866,1
1340,411,481,1972,0,0.0,411_481,1972,,,,0.0,0.0,5.6964808e-05,0.0849999999999999,5.944634959751184,0.1106465200870636,27.0,7.29,19.683,0.9552461,1
1342,235,553,1973,0,0.0,235_553,1973,,,,,,,,,,,,,,1
1343,750,770,1967,0,1.0,750_770,1967,0.0,0.0,0.0,1.0,0.0,0.039438621,0.521,6.531606225208026,1.252762968495368,1.0,0.01,0.001,0.2604997000000001,1
1346,732,740,1955,0,0.0,732_740,1955,1.0,1.0,1.0,1.0,0.0,0.0207275421,0.551,7.050729447933244,4.352855218763563,1.0,0.01,0.001,,1
1347,732,740,1958,0,0.0,732_740,1958,1.0,1.0,1.0,1.0,0.0,0.0239789357,0.563,7.050729447933244,3.210843612848355,3.0,0.09,0.027,,1
1350,812,816,1958,0,,812_816,1958,0.0,0.0,0.0,1.0,0.0,0.00356184381,0.09,6.177113893994611,,13.0,1.69,2.197,,1
1351,438,452,1966,0,1.0,438_452,1966,,,,,,,,,,,,,,1
1351,437,438,1966,0,1.0,437_438,1966,0.0,0.0,0.0,1.0,0.0,6.500314000000004e-05,0.03,7.05695084534399,0.0953101798043249,21.0,4.41,9.261,1.8954362,1
1352,437,438,1967,0,0.0,437_438,1967,0.0,0.0,0.0,1.0,0.0,9.396946e-05,0.032,7.05695084534399,0.0,1.0,0.01,0.001,2.0253086,1
1353,200,816,1962,0,0.0,200_816,1962,0.0,0.0,0.0,1.0,0.0,0.0338120377,0.5920000000000001,9.130842515844083,2.89591193827178,17.0,2.89,4.913,,1
1353,816,900,1962,0,0.0,816_900,1962,,,,,,,,,,,,,,1
1353,800,816,1962,0,,800_816,1962,,,,,,,,,,,,,,1
1353,816,920,1962,0,0.0,816_920,1962,,,,,,,,,,,,,,1
1353,2,816,1962,0,,2_816,1962,0.0,0.0,0.0,1.0,0.0,0.2060342787,0.452,9.499016949743575,4.308110992100564,1.0,0.01,0.001,,1
1353,812,816,1962,0,,812_816,1962,0.0,0.0,0.0,1.0,0.0,0.00316866722,0.0,6.177113893994611,0.3364722437640701,1.0,0.01,0.001,,1
1353,200,365,1962,0,0.0,200_365,1962,0.0,0.0,0.0,1.0,0.0,0.138648021,0.7130000000000001,7.824685806143631,6.105462628854903,1.0,0.01,0.001,4.296783,1
1353,365,900,1962,0,0.0,365_900,1962,0.0,0.0,0.0,1.0,0.0,0.1692853302,0.742,9.58067558810061,3.065258382844392,17.0,2.89,4.913,4.132181,1
1353,365,800,1962,0,0.0,365_800,1962,0.0,0.0,0.0,1.0,0.0,0.1733493423,0.017,8.863573325175611,1.9315214260959672,1.0,0.01,0.001,2.8055338,1
1353,365,920,1962,0,0.0,365_920,1962,0.0,0.0,0.0,1.0,0.0,0.17578418648,0.734,9.714020527581305,1.873339486942444,17.0,2.89,4.913,3.969127,1
1353,2,365,1962,0,0.0,2_365,1962,0.0,0.0,0.0,1.0,0.0,0.0335742199999999,0.5730000000000001,8.964861739409468,4.276666119016055,1.0,0.01,0.001,4.293673,1
1353,365,812,1962,0,0.0,365_812,1962,0.0,0.0,0.0,1.0,0.0,0.17562872592,0.121,8.82595648517909,,1.0,0.01,0.001,2.19664167,1
1353,200,710,1962,0,0.0,200_710,1962,0.0,0.0,0.0,1.0,0.0,0.065919821,0.738,9.004680585001791,4.848900370910689,4.0,0.16,0.064,,1
1353,710,900,1962,0,0.0,710_900,1962,0.0,0.0,0.0,1.0,0.0,0.0965571302,0.7669999999999999,9.106034855166868,5.227411953032262,9.0,0.81,0.729,,1
1353,710,800,1962,0,0.0,710_800,1962,0.0,0.0,0.0,1.0,0.0,0.1006211423,0.0419999999999999,8.101465603741564,0.0,1.0,0.01,0.001,,1
1353,710,920,1962,0,0.0,710_920,1962,0.0,0.0,0.0,1.0,0.0,0.10305598648,0.7589999999999999,9.285633356011614,0.8649974374866045,9.0,0.81,0.729,,1
1353,2,710,1962,0,0.0,2_710,1962,0.0,0.0,0.0,1.0,0.0,0.1063024199999999,0.5980000000000001,9.31898847758312,0.3364722437640701,1.0,0.01,0.001,,1
1353,710,812,1962,0,0.0,710_812,1962,0.0,0.0,0.0,1.0,0.0,0.10290052592,0.146,7.929378526122111,0.0,1.0,0.01,0.001,,1
1360,811,816,1969,1,,811_816,1969,,,,,,,,,,,,,,1
1361,516,517,1964,0,0.0,516_517,1964,,,,0.0,0.0,5.137250000000006e-06,0.0499999999999999,5.182906515036709,,19.0,3.61,6.859,,1
1362,516,517,1973,0,0.0,516_517,1973,0.0,0.0,0.0,1.0,1.0,4.823537999999999e-05,0.082,5.182906515036709,0.8329091229351039,1.0,0.01,0.001,0.4697999499999999,1
1362,510,516,1973,0,,510_516,1973,0.0,0.0,0.0,1.0,0.0,0.0008728986,0.1589999999999999,6.649632008771901,0.6423800740270706,28.0,7.84,21.952,0.0380156,1
1363,800,816,1961,0,0.0,800_816,1961,,,,,,,,,,,,,,1
1363,2,816,1961,0,0.0,2_816,1961,0.0,0.0,0.0,1.0,0.0,0.2067924634,0.45,9.499016949743575,4.206184014171376,16.0,2.56,4.096,,1
1363,812,816,1960,0,,812_816,1960,0.0,0.0,0.0,1.0,0.0,0.0037243154799999,0.051,6.177113893994611,,1.0,0.01,0.001,,1
1363,710,800,1961,0,0.0,710_800,1961,0.0,0.0,0.0,1.0,0.0,0.1019241082,0.0419999999999999,8.101465603741564,0.7884573603642703,8.0,0.64,0.512,,1
1363,2,710,1961,0,0.0,2_710,1961,0.0,0.0,0.0,1.0,0.0,0.10571134,0.5960000000000001,9.31898847758312,0.0,1.0,0.01,0.001,,1
1363,710,812,1961,0,0.0,710_812,1961,0.0,0.0,0.0,1.0,0.0,0.10427868509,0.145,7.929378526122111,0.0,16.0,2.56,4.096,,1
1363,365,800,1961,0,0.0,365_800,1961,0.0,0.0,0.0,1.0,0.0,0.1707396382,0.006,8.863573325175611,2.128231717754029,16.0,2.56,4.096,2.9342219,1
1363,2,365,1961,0,0.0,2_365,1961,0.0,0.0,0.0,1.0,0.0,0.03689581,0.56,8.964861739409468,4.189654742026425,1.0,0.01,0.001,3.97853,1
1363,365,812,1960,0,0.0,365_812,1960,0.0,0.0,0.0,1.0,0.0,0.17133982358,0.164,8.82595648517909,,15.0,2.25,3.375,2.7309627,1
1364,235,510,1972,0,,235_510,1972,,,,,,,,,,,,,,1
1366,500,501,1965,0,0.0,500_501,1965,0.0,0.0,0.0,1.0,0.0,0.00029226649,0.1109999999999999,6.22317132908268,0.0,20.0,4.0,8.0,0.2387719000000001,1
1367,500,501,1973,0,0.0,500_501,1973,0.0,0.0,0.0,1.0,0.0,0.00028744082,0.115,6.22317132908268,4.182431779732171,8.0,0.64,0.512,0.154544,1
1368,500,501,1976,0,,500_501,1976,0.0,0.0,0.0,1.0,0.0,0.0002039091599999,0.127,6.22317132908268,4.315940289607984,1.0,0.01,0.001,0.5993871,1
1369,770,775,1959,0,0.0,770_775,1959,0.0,0.0,0.0,1.0,0.0,0.007805669,0.2789999999999999,7.922079751127658,3.117949817782661,14.0,1.96,2.744,0.775647,1
1376,800,812,1975,0,,800_812,1975,1.0,1.0,1.0,1.0,0.0,0.00420589399,0.144,6.258624983838966,3.6918002095520017,5.0,0.25,0.125,0.6485908,1
1377,500,666,1976,0,1.0,500_666,1976,,,,,,,,,,,,,,1
1378,520,530,1967,0,1.0,520_530,1967,0.0,0.0,0.0,1.0,0.0,0.00140650305,0.242,6.972137537911405,0.0,1.0,0.01,0.001,0.7840230000000001,1
1378,501,520,1967,0,1.0,501_520,1967,0.0,0.0,0.0,1.0,0.0,0.00050625368,0.116,6.926086235666861,0.9162907318741552,3.0,0.09,0.027,0.8371918,1
1379,365,731,1969,0,1.0,365_731,1969,0.0,0.0,0.0,1.0,1.0,0.1650041095,0.004,8.766113645314682,,24.0,5.76,13.824,,1
1379,2,731,1964,0,1.0,2_731,1964,0.0,0.0,0.0,1.0,0.0,0.1981055359,0.5890000000000001,9.309705953873744,,1.0,0.01,0.001,,1
1379,731,732,1964,0,1.0,731_732,1964,0.0,0.0,0.0,1.0,0.0,0.0040074685,0.184,5.27709373009641,0.0,1.0,0.01,0.001,,1
1380,500,510,1971,0,1.0,500_510,1971,0.0,0.0,0.0,1.0,0.0,0.0002554696999999,0.122,6.688479239194416,2.361796924350679,26.0,6.76,17.576,0.6065077999999999,1
1381,510,620,1972,0,1.0,510_620,1972,,,,,,,,,,,,,,1
1381,500,510,1972,0,1.0,500_510,1972,0.0,0.0,0.0,1.0,0.0,0.00030489817,0.1579999999999999,6.688479239194416,2.164586594836755,1.0,0.01,0.001,0.4103766,1
